phon	freq	word	grammar	id
b|s	25.0	boes	N	7994
f&nt&zi	25.0	Fantasie	N	12579
g@burt	25.0	Geburt	N	14340
g@haim	25.0	geheim	N	14522
hEmt	25.0	Hemd	N	16709
In@n	25.0	innen	N	18478
kino	25.0	Kino	N	19964
laix@	25.0	Leiche	N	22603
m/nx	25.0	Moench	N	25282
mUrm@ln	25.0	murmeln	N	25662
prompt	25.0	prompt	N	29799
Svain	25.0	Schwein	N	35075
Str&nt	25.0	Strand	N	38844
&nv&lt	26.0	Anwalt	N	3123
&nvez@nt	26.0	anwesend	N	3146
bot	26.0	Boot	N	7955
braun	26.0	braun	N	8110
Entl&N	26.0	entlang	N	11161
epOx@	26.0	Epoche	N	11427
k&rtOf@l	26.0	Kartoffel	N	19577
Em	26.0	M	N	23613
m&nt@l	26.0	Mantel	N	23886
n&kt	26.0	nackt	N	26082
pOst@n	26.0	Posten	N	29305
raif	26.0	reif	N	31167
SvIm@n	26.0	schwimmen	N	35207
zIlb@r	26.0	Silber	N	36181
=El@	26.0	Zelle	N	50269
=In	26.0	Zinn	N	50648
=ug&N	26.0	Zugang	N	50931
bErg@n	27.0	bergen	N	6885
bIt@r	27.0	bitter	N	7614
blEx	27.0	Blech	N	7696
ainfur	27.0	Einfuhr	N	10248
Erb@	27.0	Erbe	N	11454
g@b)r@n	27.0	gebaeren	N	14292
g@v|n@n	27.0	gewoehnen	N	15202
kron@	27.0	Krone	N	21621
lENst	27.0	laengst	N	22212
nErf	27.0	Nerv	N	26549
pilot	27.0	Pilot	N	28871
z|r	27.0	Sir	N	36316
StIrn	27.0	Stirn	N	38663
tOyS@n	27.0	taeuschen	N	40072
vINk@n	27.0	winken	N	49346
=Oyg@	27.0	Zeuge	N	50514
fan@	28.0	Fahne	N	12461
flyg@l	28.0	Fluegel	N	13399
g&raZ@	28.0	Garage	N	14195
hEr=ok	28.0	Herzog	N	16954
hYt@	28.0	Huette	N	17870
jag@n	28.0	jagen	N	18921
jeklIx@r	28.0	jeglicher	N	19019
k&t&strof@	28.0	Katastrophe	N	19660
klag@n	28.0	klagen	N	20036
klima	28.0	Klima	N	20259
kU+@r	28.0	Kupfer	N	21840
lIst@	28.0	Liste	N	23166
lon@n	28.0	lohnen	N	23292
minUs	28.0	minus	N	24827
nErv|s	28.0	nervoes	N	26565
z&nft	28.0	sanft	N	32880
zaub@r	28.0	sauber	N	32998
t&n=	28.0	Tanz	N	39835
trEp@	28.0	Treppe	N	41496
uf@r	28.0	Ufer	N	42743
fErs	28.0	Vers	N	46204
v&nd@rn	28.0	wandern	N	48023
vai=@n	28.0	Weizen	N	48686
=It@rn	28.0	zittern	N	50731
atm@n	29.0	atmen	N	3845
bOyg@n	29.0	beugen	N	7291
blInt	29.0	blind	N	7739
brot	29.0	Brot	N	8253
Oy@r	29.0	euer	N	12188
flYst@rn	29.0	fluestern	N	13442
grau	29.0	grau	N	15605
hInd@rn	29.0	hindern	N	17119
ler@n	29.0	lehren	N	22548
nYxt@rn	29.0	nuechtern	N	27145
rEn@n	29.0	rennen	N	31487
Sp&n@n	29.0	spannen	N	36936
tr&nspOrt	29.0	Transport	N	41301
trOy	29.0	treu	N	41516
&drEs@	30.0	Adresse	N	1161
blai	30.0	Blei	N	7703
bOmb@	30.0	Bombe	N	7937
aintr&xt	30.0	Eintracht	N	10680
et&p@	30.0	Etappe	N	12162
fEt	30.0	fett	N	12953
fl&x	30.0	flach	N	13204
Said@n	30.0	scheiden	N	33455
Snaid@n	30.0	schneiden	N	34386
taux@n	30.0	tauchen	N	40030
vaig@rn	30.0	weigern	N	48498
vail@	30.0	Weile	N	48531
=Ins	30.0	Zins	N	50657
&p&rat	31.0	Apparat	N	3273
gl&t	31.0	glatt	N	15289
k&p&=it)t	31.0	Kapazitaet	N	19440
koz@n	31.0	kosen	N	21229
lOx	31.0	Loch	N	23227
lUst	31.0	Lust	N	23548
filozofi	31.0	Philosophie	N	28726
ryr@n	31.0	ruehren	N	32465
z&nt	31.0	Sand	N	32854
Spas	31.0	Spass	N	36996
vEst@	31.0	Weste	N	48944
an@n	32.0	ahnen	N	1325
&ng@nem	32.0	angenehm	N	2390
bIlIg@n	32.0	billigen	N	7526
blum@	32.0	Blume	N	7806
dEk@n	32.0	decken	N	8733
dUm	32.0	dumm	N	9539
EN@l	32.0	Engel	N	11013
flis@n	32.0	fliessen	N	13327
gas	32.0	Gas	N	14238
g@m)s	32.0	gemaess	N	14693
g@vIs@n	32.0	Gewissen	N	15189
hEktar	32.0	Hektar	N	16669
kErn	32.0	Kern	N	19846
kyl	32.0	kuehl	N	21720
lit@r	32.0	Liter	N	23175
ob@r@	32.0	obere	N	27266
p&k@n	32.0	packen	N	27822
tr)n@	32.0	Traene	N	41226
tYxtIx	32.0	tuechtig	N	41889
yb@rmIt@ln	32.0	uebermitteln	N	42420
b@Said@n	33.0	bescheiden	N	6990
ainfErSt&nd@n	33.0	einverstanden	N	10709
Oyx	33.0	euch	N	12185
f&l@	33.0	Falle	N	12524
Imobili@	33.0	Immobilie	N	18073
kredit	33.0	Kredit	N	21448
laiz@	33.0	leise	N	22705
rOl@n	33.0	rollen	N	32071
Su	33.0	Schuh	N	34707
Straus	33.0	Strauss	N	38896
te	33.0	T	N	39560
t&nt@	33.0	Tante	N	39831
trif@n	33.0	triefen	N	41574
var@n	33.0	wahren	N	47889
=an	33.0	Zahn	N	50030
&pEl	34.0	Appell	N	3278
d&x	34.0	Dach	N	8581
datUm	34.0	Datum	N	8702
f&brik	34.0	Fabrik	N	12402
fIS	34.0	Fisch	N	13167
gElp	34.0	gelb	N	14645
g@traid@	34.0	Getreide	N	15114
kol	34.0	Kohl	N	20516
naig@n	34.0	neigen	N	26502
Straix@n	34.0	streichen	N	38920
dYn	35.0	duenn	N	9561
Ef	35.0	F	N	12394
flaiS	35.0	Fleisch	N	13286
g@bor@n	35.0	geboren	N	14320
kluk	35.0	klug	N	20329
kOntinEnt	35.0	Kontinent	N	20975
laip	35.0	Laib	N	22040
l&st	35.0	Last	N	22254
naz@	35.0	Nase	N	26246
nEt	35.0	nett	N	26588
|l	35.0	Oel	N	27496
p&rk	35.0	Park	N	28045
rYk@n	35.0	ruecken	N	32304
Smal	35.0	schmal	N	34158
Stal	35.0	Stahl	N	37900
St&m	35.0	Stamm	N	37946
urSprUN	35.0	Ursprung	N	44945
bOrt	36.0	Bord	N	7961
bUrS@	36.0	Bursche	N	8435
Entved@r	36.0	entweder	N	11342
fl&S@	36.0	Flasche	N	13242
g@Ste@n	36.0	gestehen	N	15067
grus	36.0	Gruss	N	15877
klost@r	36.0	Kloster	N	20315
lENk@n	36.0	lenken	N	22769
lIp@	36.0	Lippe	N	23148
mEs@	36.0	Messe	N	24496
rEnt@	36.0	Rente	N	31514
SmEr=	36.0	Schmerz	N	34208
Spar@n	36.0	sparen	N	36956
St&r@n	36.0	starren	N	38096
t&S@	36.0	Tasche	N	39928
tez@	36.0	These	N	40538
&lm)lIx	37.0	allmaehlich	N	1718
brEn@n	37.0	brennen	N	8174
faust	37.0	Faust	N	12672
h&l@	37.0	Halle	N	16120
hInt@n	37.0	hinten	N	17194
InstrumEnt	37.0	Instrument	N	18615
kEl@r	37.0	Keller	N	19795
kni	37.0	Knie	N	20400
kOn=Ert	37.0	Konzert	N	21076
kr&Nk	37.0	krank	N	21362
krig@n	37.0	kriegen	N	21525
kYst@	37.0	Kueste	N	21951
r&mS	37.0	Ramsch	N	30482
ve	37.0	W	N	47719
f&ktOr	38.0	Faktor	N	12507
myd@	38.0	muede	N	25543
faz@	38.0	Phase	N	28694
SrIft	38.0	Schrift	N	34637
Spig@l	38.0	Spiegel	N	37212
Stul	38.0	Stuhl	N	39117
StUrm	38.0	Sturm	N	39167
traum	38.0	Traum	N	41397
vain	38.0	Wein	N	48534
brait@n	39.0	breiten	N	8151
fyg@n	39.0	fuegen	N	13948
g@h&lt	39.0	Gehalt	N	14513
Irg@nt	39.0	irgend	N	18829
fEr=Ixt	39.0	Verzicht	N	46792
fog@l	39.0	Vogel	N	47016
=Oyk	39.0	Zeug	N	50513
bar	40.0	bar	N	5877
geg@nt	40.0	Gegend	N	14457
krOy=	40.0	Kreuz	N	21497
tErmin	40.0	Termin	N	40350
bUnt	41.0	bunt	N	8416
gryn	41.0	gruen	N	15791
klait	41.0	Kleid	N	20169
zal	41.0	Saal	N	32606
zUm@	41.0	Summe	N	39326
s=en@	41.0	Szene	N	39549
evIx	42.0	ewig	N	12235
g@nis@n	42.0	geniessen	N	14783
ideal	42.0	ideal	N	17928
ku	42.0	Kuh	N	21714
laid@n	42.0	leiden	N	22654
l|v@	42.0	Loewe	N	23417
maist@ns	42.0	meistens	N	24311
mOrt	42.0	Mord	N	25412
mYnst@r	42.0	Muenster	N	25645
not	42.0	Not	N	27054
rat@n	42.0	raten	N	30618
zEnd@n	42.0	senden	N	35764
fErlE=@n	42.0	verletzen	N	45960
vEks@ln	42.0	wechseln	N	48292
brUst	43.0	Brust	N	8301
fYl@n	43.0	fuellen	N	13970
hait@r	43.0	heiter	N	16657
laid@r	43.0	leider	N	22668
mIlx	43.0	Milch	N	24677
mut	43.0	Mut	N	25746
OpjEkt	43.0	Objekt	N	27315
pauz@	43.0	Pause	N	28243
Strait	43.0	Streit	N	38949
blut	44.0	Blut	N	7818
g@leg@n	44.0	gelegen	N	14654
g@St&t@n	44.0	gestatten	N	15064
grap	44.0	Grab	N	15535
h&ls	44.0	Hals	N	16134
hElt	44.0	Held	N	16674
jE=Ix	44.0	jetzig	N	19039
k&m@r	44.0	Kammer	N	19339
n&xbar	44.0	Nachbar	N	25836
StOl=	44.0	stolz	N	38715
blau	45.0	blau	N	7674
k&pital	45.0	Kapital	N	19453
ker@n	45.0	kehren	N	19753
medi=in	45.0	Medizin	N	24181
nid@r	45.0	nieder	N	26783
op@r	45.0	Oper	N	27563
plUs	45.0	plus	N	29061
zENk@n	45.0	senken	N	35801
bir	46.0	Bier	N	7465
de	46.0	D	N	8574
fro	46.0	froh	N	13870
haf@n	46.0	Hafen	N	16020
hOl=	46.0	Holz	N	17616
kOnflIkt	46.0	Konflikt	N	20809
not@	46.0	Note	N	27073
nUm@r	46.0	Nummer	N	27179
rIN	46.0	Ring	N	31901
urlaup	46.0	Urlaub	N	44915
ver@n	46.0	wehren	N	48429
vUnd@r	46.0	Wunder	N	49829
&pSt&nt	47.0	Abstand	N	740
kUnd@	47.0	Kunde	N	21783
Sait@rn	47.0	scheitern	N	33502
StudiUm	47.0	Studium	N	39110
tauz@nt	47.0	tausend	N	40083
yb@n	47.0	ueben	N	42098
dOyt@n	48.0	deuten	N	8993
ai	48.0	Ei	N	10028
gOlt	48.0	Gold	N	15454
k&rt@	48.0	Karte	N	19565
nIk@n	48.0	nicken	N	26778
fyzik	48.0	Physik	N	28802
S&t@n	48.0	Schatten	N	33353
vInt@r	48.0	Winter	N	49366
brem@	49.0	Breme	N	8165
g@zUnt	49.0	gesund	N	15093
haut	49.0	Haut	N	16458
kaiz@r	49.0	Kaiser	N	19229
mEs@n	49.0	messen	N	24489
or	49.0	Ohr	N	27442
real	49.0	real	N	30828
z&m@ln	49.0	sammeln	N	32818
StY=@n	49.0	stuetzen	N	39187
v&nt	49.0	Wand	N	48011
vItm@n	49.0	widmen	N	49127
vIlt	49.0	wild	N	49246
&kt	50.0	Akt	N	1422
xemi	50.0	Chemie	N	8507
faint	50.0	Feind	N	12756
ge	50.0	G	N	14101
lon	50.0	Lohn	N	23294
+Unt	50.0	Pfund	N	28646
raiz@n	50.0	reisen	N	31247
Stil	50.0	Stiel	N	38561
vain@n	50.0	weinen	N	48533
b@StEl@n	51.0	bestellen	N	7170
ainrIxt@n	51.0	einrichten	N	10471
St&rt	51.0	Start	N	38108
StOf	51.0	Stoff	N	38693
fOlkOm@n	51.0	vollkommen	N	47120
bau@r	52.0	Bauer	N	6031
frIS	52.0	frisch	N	13853
k&s@	52.0	Kasse	N	19615
kOst@n	52.0	kosten	N	21245
my@	52.0	Muehe	N	25557
pEr	52.0	per	N	28346
+EnIx	52.0	Pfennig	N	28541
SIxt	52.0	Schicht	N	33584
SlIm	52.0	schlimm	N	34041
zekUnd@	52.0	Sekunde	N	35614
zINk@n	52.0	sinken	N	36274
Stuf@	52.0	Stufe	N	39112
enErgi	53.0	Energie	N	11002
hErpst	53.0	Herbst	N	16800
hypS	53.0	huebsch	N	17742
InZeni|r	53.0	Ingenieur	N	18356
k&fe	53.0	Kaffee	N	19203
ler	53.0	leer	N	22497
lit	53.0	Lid	N	22954
lIt@r&tur	53.0	Literatur	N	23179
mIt@n	53.0	mitten	N	25105
SE=@n	53.0	schaetzen	N	33368
fErtaidIg@n	53.0	verteidigen	N	46568
fOlStEndIx	53.0	vollstaendig	N	47139
forlOyfIx	53.0	vorlaeufig	N	47426
fOy@r	54.0	Feuer	N	12994
frEmt	54.0	fremd	N	13782
gart@n	54.0	Garten	N	14225
mau@r	54.0	Mauer	N	24107
p&s@n	54.0	passen	N	28113
Sau@n	54.0	schauen	N	33381
St|r@n	54.0	stoeren	N	38739
v&rm	54.0	warm	N	48090
dain@	55.0	deine	N	8776
Em+Ind@n	55.0	empfinden	N	10947
gErn@	55.0	gerne	N	14899
hOrst	55.0	Horst	N	17717
klIN@n	55.0	klingen	N	20273
Organ	55.0	Organ	N	27659
r&N	55.0	Rang	N	30500
SUlt	55.0	Schuld	N	34726
StIl	55.0	still	N	38597
Strom	55.0	Strom	N	39016
SEf	56.0	Chef	N	8506
kil	56.0	Kiel	N	19907
na	56.0	nah	N	26115
Spur	56.0	Spur	N	37716
=vEk	56.0	Zweck	N	51513
byn@	57.0	Buehne	N	8374
dIxt	57.0	dicht	N	9056
eb@n@	57.0	Ebene	N	9897
hais	57.0	heiss	N	16646
m&N@l	57.0	Mangel	N	23826
met&l	57.0	Metall	N	24529
modEl	57.0	Modell	N	25174
p&rtn@r	57.0	Partner	N	28107
Svaig@n	57.0	schweigen	N	35069
bInd@n	58.0	binden	N	7539
hEl	58.0	hell	N	16688
SIk@n	58.0	schicken	N	33591
SY=@n	58.0	schuetzen	N	34868
v&rn@n	58.0	warnen	N	48124
geg@nv&rt	59.0	Gegenwart	N	14497
hEftIx	59.0	heftig	N	16510
lait@r	59.0	Leiter	N	22737
+leg@n	59.0	pflegen	N	28590
r&nt	59.0	Rand	N	30488
roman	59.0	Roman	N	32097
StYr=@n	59.0	stuerzen	N	39178
total	59.0	total	N	41032
trOm@l	59.0	Trommel	N	41700
drYk@n	60.0	druecken	N	9502
fIN@r	60.0	Finger	N	13120
zenat	60.0	Senat	N	35761
Stain	60.0	Stein	N	38317
var@	60.0	Ware	N	48081
autor	61.0	Autor	N	5590
b&l	61.0	Ball	N	5778
brEx@n	61.0	brechen	N	8139
hUnt	61.0	Hund	N	17803
kOntrOl@	61.0	Kontrolle	N	21018
lad@n	61.0	laden	N	22004
nOrt	61.0	Nord	N	26991
rEst	61.0	Rest	N	31643
firt@	61.0	vierte	N	46922
Sib@n	62.0	schieben	N	33608
vInt	62.0	Wind	N	49311
fErn	63.0	fern	N	12828
haimat	63.0	Heimat	N	16578
kriz@	63.0	Krise	N	21580
papst	63.0	Papst	N	27964
p&=iEnt	63.0	Patient	N	28193
Sad@n	63.0	schaden	N	33127
SENk@n	63.0	schenken	N	33527
zib@n	63.0	sieben	N	36085
baum	64.0	Baum	N	6071
dividEnd@	64.0	Dividende	N	9272
Elf	64.0	elf	N	10882
Em+el@n	64.0	empfehlen	N	10943
k&binEt	64.0	Kabinett	N	19184
bIlIx	65.0	billig	N	7525
mUnt	65.0	Mund	N	25610
+ert	65.0	Pferd	N	28546
prIn=	65.0	Prinz	N	29596
Staig@rn	65.0	steigern	N	38297
trEn@n	65.0	trennen	N	41476
baif&l	66.0	Beifall	N	6533
=e	66.0	C	N	8480
dasain	66.0	Dasein	N	8685
kOngrEs	66.0	Kongress	N	20832
urz&x@	66.0	Ursache	N	44940
vEt@r	66.0	Wetter	N	48978
Es@n	67.0	essen	N	12129
f/rd@rn	67.0	foerdern	N	13511
geg@nSt&nt	67.0	Gegenstand	N	14476
hairat@n	67.0	heiraten	N	16634
Inh&lt	67.0	Inhalt	N	18377
len@n	67.0	lehnen	N	22540
reg@n	67.0	regen	N	31034
Slaf@n	67.0	schlafen	N	33831
SUlt@r	67.0	Schulter	N	34797
StEk@n	67.0	stecken	N	38238
ban	68.0	Bahn	N	5724
bErk	68.0	Berg	N	6886
f&rb@	68.0	Farbe	N	12583
kOnt&kt	68.0	Kontakt	N	20954
StrEN	68.0	streng	N	38962
tOy@r	68.0	teuer	N	40428
Erv)n@n	69.0	erwaehnen	N	12032
hErS@n	69.0	herrschen	N	16871
kYx@	69.0	Kueche	N	21673
m&s@	69.0	Masse	N	24033
zOm@r	69.0	Sommer	N	36613
b@h|rd@	70.0	Behoerde	N	6509
b/rz@	70.0	Boerse	N	7980
dirEktOr	70.0	Direktor	N	9189
dro@n	70.0	drohen	N	9483
er@	70.0	Ehre	N	9999
mErk@n	70.0	merken	N	24469
StOy@r	70.0	Steuer	N	38500
fErtIx	71.0	fertig	N	12866
Inz@l	71.0	Insel	N	18549
lait@n	71.0	leiten	N	22732
zel@	71.0	Seele	N	35342
StErn	71.0	Stern	N	38470
blIk@n	72.0	blicken	N	7733
Erlaub@n	72.0	erlauben	N	11712
f&N@n	72.0	fangen	N	12574
glas	72.0	Glas	N	15278
har	72.0	Haar	N	15979
rais@n	72.0	reissen	N	31295
rEt@n	72.0	retten	N	31684
Srai@n	72.0	schreien	N	34615
trUp@	72.0	Truppe	N	41841
v&n	72.0	wann	N	48067
bain	73.0	Bein	N	6568
bl&t	73.0	Blatt	N	7665
e@r	73.0	eher	N	9990
k/rp@r	73.0	Koerper	N	21176
lag@r	73.0	Lager	N	22021
ze	73.0	See	N	35309
lINks	74.0	links	N	23115
ru@	74.0	Ruhe	N	32434
zIN@n	74.0	singen	N	36257
SprIN@n	74.0	springen	N	37606
ausSUs	75.0	Ausschuss	N	5246
b@&mt@	75.0	Beamte	N	6127
lait	75.0	leid	N	22653
p&pir	75.0	Papier	N	27941
Sis@n	75.0	schiessen	N	33651
tOn@	75.0	Tonne	N	40922
Em+&N@n	76.0	empfangen	N	10938
nOyn	76.0	neun	N	26669
be	77.0	B	N	5662
hUnd@rt	77.0	hundert	N	17807
kUltur	77.0	Kultur	N	21749
mont	77.0	Mond	N	25286
naxrIxt	77.0	Nachricht	N	25948
pOst	77.0	Post	N	29292
pryf@n	77.0	pruefen	N	29929
dau@rn	78.0	dauern	N	8704
dain	78.0	dein	N	8775
dre@n	78.0	drehen	N	9425
drIN@n	78.0	dringen	N	9470
momEnt	78.0	Moment	N	25261
SpOrt	78.0	Sport	N	37445
&nl&s	79.0	Anlass	N	2589
tot	79.0	tot	N	41030
von@n	79.0	wohnen	N	49663
=aix@n	79.0	Zeichen	N	50170
Entgeg@n	80.0	entgegen	N	11093
hof	80.0	Hof	N	17514
trINk@n	80.0	trinken	N	41605
hIm@l	81.0	Himmel	N	17066
rais	81.0	Reis	N	31248
v&f@	81.0	Waffe	N	47799
v&lt	81.0	Wald	N	47938
&ng@zIx=	82.0	angesichts	N	2397
dUNk@l	82.0	dunkel	N	9550
m&ma	82.0	Mama	N	23796
zekret)r	82.0	Sekretaer	N	35583
Unt@n	82.0	unten	N	44223
=v&n=Ix	82.0	zwanzig	N	51508
&ktif	83.0	aktiv	N	1444
kn&p	83.0	knapp	N	20366
p&rl&mEnt	83.0	Parlament	N	28054
&k=i@	84.0	Aktie	N	1429
&k=ion	84.0	Aktion	N	1436
pro	84.0	pro	N	29652
SvEst@r	84.0	Schwester	N	35189
=ai@n	84.0	zeihen	N	50189
Elt@r	85.0	Elter	N	10905
k&lt	85.0	kalt	N	19304
reg@l	85.0	Regel	N	31040
tit@l	85.0	Titel	N	40743
=)l@n	85.0	zaehlen	N	49985
g@maind@	86.0	Gemeinde	N	14699
kOnkret	86.0	konkret	N	20867
mEN@	86.0	Menge	N	24392
d&Nk@n	87.0	danken	N	8654
frOyd@	87.0	Freude	N	13803
graf	87.0	Graf	N	15551
vEst	87.0	West	N	48942
Ext	88.0	echt	N	9919
kUrs	88.0	Kurs	N	21884
los	88.0	los	N	23342
r&S	88.0	rasch	N	30556
Sv&x	88.0	schwach	N	34923
vEk	88.0	weg	N	48332
=v/lf	88.0	zwoelf	N	51681
&rtik@l	89.0	Artikel	N	3614
brud@r	89.0	Bruder	N	8271
l&N@	89.0	lange	N	22180
Ost@n	89.0	Osten	N	27746
traib@n	89.0	treiben	N	41448
v&ks@n	89.0	wachsen	N	47753
fEnst@r	90.0	Fenster	N	12809
frai@n	90.0	freien	N	13731
zElt@n	90.0	selten	N	35735
Es@	91.0	Esse	N	12135
fOrt	91.0	fort	N	13587
laut	91.0	laut	N	22339
lINk@	91.0	linke	N	23111
zOn@	91.0	Sonne	N	36687
maist@r	92.0	Meister	N	24314
Ernst	93.0	Ernst	N	11803
&ntvOrt@n	94.0	antworten	N	3111
motOr	94.0	Motor	N	25511
a	95.0	A	N	1
glYk	95.0	Glueck	N	15411
jem&nt	95.0	jemand	N	19022
SvirIx	95.0	schwierig	N	35204
=al@n	95.0	zahlen	N	49984
b@vUst	96.0	bewusst	N	7387
dOrf	96.0	Dorf	N	9350
SIf	97.0	Schiff	N	33666
tOxt@r	97.0	Tochter	N	40772
Urtail	97.0	Urteil	N	44955
demokr&ti	98.0	Demokratie	N	8843
lif@rn	98.0	liefern	N	23023
brait	99.0	breit	N	8150
fus	99.0	Fuss	N	14071
bIsx@n	100.0	bisschen	N	7604
fElt	100.0	Feld	N	12782
Institut	100.0	Institut	N	18605
Stos@n	101.0	stossen	N	38761
tIS	101.0	Tisch	N	40711
&Nst	102.0	Angst	N	2449
raix@n	103.0	reichen	N	31151
dinst	104.0	Dienst	N	9091
graif@n	104.0	greifen	N	15638
kEm+@n	104.0	kaempfen	N	19350
m&rkt	104.0	Markt	N	23949
flig@n	106.0	fliegen	N	13313
frailIx	106.0	freilich	N	13761
tor	106.0	Tor	N	40977
b@zux@n	108.0	besuchen	N	7211
k|nIx	108.0	Koenig	N	20837
S&rf	108.0	scharf	N	33302
frid@	109.0	Friede	N	13829
g@SEft	109.0	Geschaeft	N	14925
l&x@n	109.0	lachen	N	21982
lUft	109.0	Luft	N	23445
zOrg@	109.0	Sorge	N	36771
ide	110.0	Idee	N	17939
lIxt	110.0	Licht	N	22914
rot	110.0	rot	N	32207
vez@n	110.0	Wesen	N	48923
End@rn	111.0	aendern	N	2201
kUnst	111.0	Kunst	N	21804
lini@	111.0	Linie	N	23101
n&tion	111.0	Nation	N	26282
Oys@rn	112.0	aeussern	N	5290
hOf@n	112.0	hoffen	N	17517
nU=@n	112.0	nutzen	N	27204
O+@r	112.0	Opfer	N	27580
=vIN@n	112.0	zwingen	N	51633
ENlIS	113.0	englisch	N	11019
Ort	113.0	Ort	N	27712
b@veg@n	114.0	bewegen	N	7339
Indem	114.0	indem	N	18169
gaist	115.0	Geist	N	14583
heb@n	115.0	heben	N	16476
auto	116.0	Auto	N	5544
ob@n	116.0	oben	N	27245
&mt	118.0	Amt	N	2049
hotEl	118.0	Hotel	N	17735
kl&s@	118.0	Klasse	N	20104
ram@n	118.0	Rahmen	N	30450
bEt	119.0	Bett	N	7280
n&tur	119.0	Natur	N	26330
hol@n	120.0	holen	N	17593
muzik	120.0	Musik	N	25682
blos	121.0	bloss	N	7795
lErn@n	121.0	lernen	N	22786
Sv&r=	121.0	schwarz	N	34997
b@tr&xt@n	123.0	betrachten	N	7244
b@vaiz@n	124.0	beweisen	N	7351
kauf@n	124.0	kaufen	N	19690
tyr	124.0	Tuer	N	41954
ved@r	124.0	weder	N	48328
mEld@n	125.0	melden	N	24339
=uSt&nt	125.0	Zustand	N	51403
b@St)tIg@n	126.0	bestaetigen	N	7152
e@	126.0	ehe	N	9977
fel@n	127.0	fehlen	N	12710
fIrma	127.0	Firma	N	13153
g@v&lt	127.0	Gewalt	N	15141
h&rt	127.0	hart	N	16306
aus@r	128.0	ausser	N	5291
tir	128.0	Tier	N	40627
b@haupt@n	129.0	behaupten	N	6475
pol	129.0	Pol	N	29131
grat	131.0	Grad	N	15546
kYnftIx	131.0	kuenftig	N	21803
lip	132.0	lieb	N	22958
ab@nt	133.0	Abend	N	108
=Im@r	133.0	Zimmer	N	50616
mas	134.0	Mass	N	24027
mIt@	134.0	Mitte	N	25052
derzElb@	135.0	derselbe	N	8927
din@n	135.0	dienen	N	9088
fIlm	135.0	Film	N	13076
tema	135.0	Thema	N	40484
gErn	136.0	gern	N	14898
fErnUnft	136.0	Vernunft	N	46089
v)l@n	136.0	waehlen	N	47841
dam@	137.0	Dame	N	8619
zon	138.0	Sohn	N	36531
bau@n	139.0	bauen	N	6001
b@trag@n	139.0	betragen	N	7249
h&ns	139.0	Hans	N	16258
var	140.0	wahr	N	47890
vaiz@n	140.0	weisen	N	48564
fErgEs@n	141.0	vergessen	N	45635
StYk	142.0	Stueck	N	39078
&xt	143.0	acht	N	992
hEN@n	143.0	haengen	N	16247
jug@nt	143.0	Jugend	N	19096
fyl@n	144.0	fuehlen	N	13956
gEst@rn	144.0	gestern	N	15070
raix	144.0	reich	N	31152
StErb@n	144.0	sterben	N	38433
vIrk@n	144.0	wirken	N	49421
rain	149.0	rein	N	31202
SlExt	149.0	schlecht	N	33938
g&st	150.0	Gast	N	14247
laist@n	151.0	leisten	N	22709
pErzon	151.0	Person	N	28419
red@n	152.0	reden	N	30958
vErf@n	152.0	werfen	N	48854
bod@n	153.0	Boden	N	7884
ErIn@rn	153.0	erinnern	N	11662
hEr=	153.0	Hertz	N	16889
zik	153.0	Sieg	N	36126
varSainlIx	154.0	wahrscheinlich	N	47920
rat	155.0	Rad	N	30347
bat	156.0	Bad	N	5696
EN	156.0	eng	N	11005
g@rIN	156.0	gering	N	14881
In@rh&lp	156.0	innerhalb	N	18503
ruf@n	156.0	rufen	N	32420
foto	158.0	Foto	N	13654
g@nuk	158.0	genug	N	14803
kOleg@	158.0	Kollege	N	20572
lez@n	159.0	lesen	N	22798
&rm	160.0	arm	N	3516
b&lt	161.0	bald	N	5764
n&xt	161.0	Nacht	N	26004
g@d&Nk@	163.0	Gedanke	N	14355
pl/=lIx	163.0	ploetzlich	N	29034
fErlir@n	163.0	verlieren	N	45975
IndUstri	164.0	Industrie	N	18265
z&=	164.0	Satz	N	32976
b@rait	167.0	bereit	N	6874
vUnS	168.0	Wunsch	N	49859
par	170.0	paar	N	27804
v&s@r	170.0	Wasser	N	48186
mer@r@	173.0	mehrere	N	24238
rExt	173.0	recht	N	30882
gOt	174.0	Gott	N	15490
h&lp	174.0	halb	N	16075
m&xt	175.0	Macht	N	23627
m&nx	176.0	manch	N	23807
rIxt@n	177.0	richten	N	31816
=aitUN	178.0	Zeitung	N	50239
minIst@r	179.0	Minister	N	24807
rExn@n	179.0	rechnen	N	30873
trO=	179.0	trotz	N	41781
g@far	180.0	Gefahr	N	14390
g@z&mt	181.0	gesamt	N	14917
mOrg@n	181.0	morgen	N	25435
ar=t	182.0	Arzt	N	3637
bux	183.0	Buch	N	8319
lOyt@	183.0	Leute	N	22869
nim&nt	183.0	niemand	N	26858
Sul@	184.0	Schule	N	34755
Of@n	185.0	offen	N	27394
frid@n	188.0	Frieden	N	13830
vert	188.0	wert	N	48893
dIx	189.0	dich	N	9055
fOlg@n	190.0	folgen	N	13467
g@Se@n	190.0	geschehen	N	14931
zOnst	190.0	sonst	N	36747
erd@	191.0	Erde	N	11512
grEn=@	191.0	Grenze	N	15655
faz@n	192.0	fasen	N	12611
f&st	192.0	fast	N	12645
bit@n	194.0	bieten	N	7472
tif	194.0	tief	N	40578
